query_id,content_id,hard_cots_qid,hard_negative_count
1401_C,1207,"507_A,507_B,507_D,895_D,254_B,1615_D,587_C,695_A,1310_D,339_C",10
537_D,1157,"1346_C,1346_B,1346_D,1681_D,945_A,540_A,540_C,1189_C,1062_A,1589_D",10
628_A,1847,"628_C,286_C,597_D,602_B,178_C,450_B,47_B,469_C,863_B,178_A",10
171_D,1626,"258_A,1352_D,258_B,733_A,1632_B,165_A,963_A,432_A,24_C,1504_C",10
1328_A,836,"1262_C,194_A,1857_A,697_A,194_C,254_D,1104_A,1536_C,162_D,162_B",10
1455_B,871,"960_C,1032_C,911_D,864_B,908_D,298_C,1088_C,1530_D,24_C,24_D",10
716_A,263,"716_C,1087_D,1482_C,1087_C,325_C,635_B,301_C,18_A,953_A,569_C",10
276_A,564,"276_D,1668_D,401_C,570_D,401_A,570_A,1733_A,1733_D,1776_C,1776_D",10
323_D,418,"323_C,323_A,1282_A,1586_B,474_D,929_B,455_B,834_B,160_C,434_A",10
245_C,1313,"245_B,245_D,1295_A,1372_D,1743_C,59_C,34_B,815_B,59_D,1743_A",10
454_C,1026,"454_A,745_B,475_B,1570_A,907_D,523_C,972_C,725_C,757_C,727_D",10
1106_C,2466,"1106_A,874_A,874_D,612_A,319_C,510_D,1147_D,1045_C,1045_A,874_B",10
460_D,1494,"460_C,74_C,68_C,610_C,1115_B,1245_A,558_B,160_C,452_C,908_D",10
1370_A,1456,"1370_D,658_C,283_C,822_C,1398_C,248_B,239_B,1628_B,1368_B,87_C",10
261_A,767,"259_B,261_D,1041_B,259_D,498_C,961_D,775_C,1136_D,621_B,1041_A",10
142_D,1290,"904_D,279_A,279_C,592_B,1072_D,551_B,551_A,1072_C,142_A,279_B",10
1606_C,1031,"797_B,288_A,349_C,1637_B,141_A,1294_A,379_C,124_B,176_C,436_B",10
175_C,1940,"324_B,282_D,343_C,271_C,1153_B,282_C,1364_D,1558_D,175_D,1364_A",10
935_B,795,"524_B,488_C,935_A,534_A,382_B,585_B,585_D,1088_C,1163_D,585_C",10
446_D,2443,"446_C,446_B,1557_B,1342_C,1058_D,1748_C,1011_C,1058_A,372_C,1557_C",10
239_A,951,"239_B,239_D,865_D,109_A,248_B,658_C,1368_B,109_C,248_C,248_A",10
876_D,1356,"876_B,876_A,926_D,685_D,1821_C,685_C,1050_A,1821_B,1441_C,779_A",10
1531_A,1956,"1531_C,1531_D,1272_B,393_D,393_C,1020_C,1118_C,1118_A,1363_B,1865_D",10
1716_A,1153,"1723_C,114_C,1638_A,114_D,445_B,108_A,321_C,139_D,960_C,434_A",10
95_A,312,"95_C,95_D,1101_B,1409_D,1324_A,1101_C,560_A,988_B,467_B,1429_A",10
1171_B,984,"1171_A,255_D,255_C,255_B,990_C,450_A,990_B,202_B,535_D,1818_D",10
469_B,169,"469_C,286_B,19_D,450_B,266_B,263_D,863_B,884_A,884_C,694_D",10
74_C,868,"460_D,74_B,610_C,68_C,610_D,1245_A,558_B,160_C,452_C,908_D",10
929_B,1432,"474_D,163_A,163_D,1282_A,834_B,323_C,508_B,455_B,434_A,323_A",10
168_D,631,"168_B,168_C,494_C,494_A,336_B,336_C,254_D,336_A,499_B,1104_A",10
1729_A,2311,"1308_A,1308_B,1308_C,1189_C,1427_C,1088_A,1251_B,524_A,55_B,24_D",10
37_D,2021,"782_A,37_A,425_B,1386_D,1389_D,529_B,425_A,553_D,60_D,328_D",10
1524_C,601,"218_B,1448_C,218_A,218_D,248_B,137_A,723_A,137_C,1292_A,1658_C",10
0_D,1672,"951_B,304_B,951_C,1311_A,1465_C,895_D,587_C,695_A,254_B,306_D",10
5_B,686,"1254_D,118_A,155_A,1242_C,1006_D,1591_A,817_B,366_D,240_B,1403_B",10
145_C,1915,"145_A,450_A,450_B,263_B,1674_D,863_B,266_D,1289_C,553_D,694_C",10
246_B,2250,"246_A,1052_C,246_D,1052_B,953_A,1419_A,1209_A,229_B,711_A,1348_C",10
55_D,1383,"868_A,317_A,1352_D,24_C,612_A,55_B,1432_D,39_D,24_D,1088_A",10
5_C,686,"1254_D,118_A,198_A,1242_C,1006_D,1591_A,155_A,817_B,366_D,240_B",10
978_A,223,"978_B,1817_C,1484_D,1404_A,1393_B,1655_C,731_B,1462_C,854_D,1819_C",10
420_D,197,"420_A,300_A,300_C,254_D,697_C,1104_A,1857_C,162_D,360_D,1328_A",10
1436_C,422,"1436_A,72_B,72_A,1425_D,723_A,864_C,98_B,709_C,226_C,84_C",10
248_A,1133,"239_A,239_B,248_B,1368_B,248_C,763_C,723_B,658_C,1740_B,87_C",10
53_C,226,"53_A,497_A,544_C,736_B,747_B,355_D,734_B,355_B,439_B,885_A",10
1460_D,187,"1460_B,1577_D,1554_B,1676_A,1106_B,1676_C,773_C,1676_B,1855_D,1694_A",10
1185_D,1994,"1185_B,1374_B,1245_A,850_A,434_A,1021_B,834_B,160_C,434_B,757_A",10
75_C,1775,"14_B,14_C,1317_B,281_B,413_D,78_B,164_A,1176_C,1538_B,78_C",10
1355_D,1529,"316_C,646_C,721_A,636_C,916_C,1232_D,83_C,134_B,316_A,740_A",10
193_A,1072,"193_B,193_C,1422_D,1819_C,1750_B,1661_A,1422_B,1597_B,1393_B,1637_B",10
180_C,1990,"1243_B,180_B,1274_A,974_B,497_B,544_A,53_C,903_A,497_A,544_C",10
45_B,1911,"45_C,298_C,45_A,911_D,1583_D,523_C,757_C,972_C,128_C,725_C",10
597_A,1152,"597_D,806_B,1714_A,1714_D,1213_D,918_A,918_C,107_A,255_B,116_D",10
495_B,808,"164_A,413_D,514_D,630_B,894_D,183_B,78_B,183_C,424_A,15_C",10
1813_A,584,"353_B,1239_B,353_D,661_D,1790_D,1790_C,894_D,78_B,661_C,424_B",10
179_B,840,"1724_B,1352_D,1713_A,570_D,24_D,424_C,1094_C,1521_A,24_C,424_B",10
118_C,2332,"1778_B,1254_A,155_C,1006_A,1254_D,1591_A,1006_D,155_D,1784_D,1403_A",10
1320_D,2017,"67_D,757_A,1079_A,199_C,1462_C,1655_C,489_A,850_A,67_B,606_D",10
297_B,1393,"297_C,527_A,385_A,946_D,1558_D,1334_C,559_C,90_B,559_B,780_C",10
606_A,1850,"606_D,606_C,67_C,1462_C,1655_C,67_B,1819_C,1462_A,850_A,67_D",10
1755_A,894,"648_B,648_A,363_C,1138_B,654_D,108_A,960_C,321_C,434_A,139_D",10
1513_D,684,"1771_A,529_B,1691_D,529_A,529_D,1685_B,505_D,263_D,146_B,982_D",10
283_A,2500,"879_C,753_C,283_C,879_D,1047_B,554_C,1180_A,121_B,1114_B,231_B",10
730_B,2238,"1004_B,595_A,1507_A,1592_C,54_B,730_A,1376_A,1592_B,54_C,100_B",10
317_A,1898,"317_C,317_B,1121_C,408_B,520_B,816_C,408_D,322_C,1088_A,1734_C",10
988_C,21,"1101_C,1101_B,1324_A,467_B,1324_B,988_B,1429_D,467_A,1690_C,1690_A",10
176_C,82,"686_D,1837_A,1706_A,1228_A,295_C,370_A,729_C,783_B,763_C,723_A",10
222_A,1139,"403_A,1065_B,403_B,1704_A,1600_B,614_C,1250_B,177_B,79_B,58_D",10
131_B,1852,"131_D,1582_B,1582_D,689_D,217_A,1042_A,226_B,864_B,908_D,423_C",10
262_C,131,"825_C,1821_C,1821_B,1050_A,24_C,685_C,685_D,779_A,323_A,1441_C",10
969_B,1471,"969_A,969_C,898_A,436_D,124_A,1620_C,1090_C,1608_D,488_A,1129_B",10
296_B,1135,"296_D,819_B,1294_A,807_A,925_B,65_B,1021_B,65_C,1245_A,834_B",10
421_B,443,"421_C,1300_A,609_B,1041_B,609_A,1041_A,1199_A,259_B,1038_C,261_A",10
508_B,1535,"834_B,323_D,578_C,1282_A,929_B,455_B,200_C,163_A,434_A,474_D",10
208_C,901,"208_D,208_A,1111_A,274_A,16_A,1429_A,424_C,56_D,628_B,1108_A",10
1628_A,212,"723_A,1628_B,1025_B,87_D,1250_B,763_C,864_C,1245_A,1021_B,98_B",10
827_A,2363,"425_A,1389_D,425_B,369_C,60_D,789_B,782_C,86_C,302_A,37_A",10
103_B,669,"103_A,991_D,413_B,991_A,103_D,78_C,78_B,78_D,118_C,1254_A",10
1101_C,1659,"1101_B,1324_A,1324_B,467_B,988_B,95_C,1429_A,1429_D,1690_C,467_A",10
250_A,380,"250_D,1059_C,740_A,1232_D,134_A,1099_B,646_C,1080_C,1589_A,1634_C",10
1011_D,642,"1011_C,1011_A,1058_A,1557_C,1557_B,446_B,446_D,1748_C,1274_A,1274_C",10
1850_C,1585,"812_D,25_B,1678_A,812_B,154_A,812_A,1850_A,154_C,1859_D,154_D",10
288_A,433,"288_C,1206_A,1597_B,1807_A,860_A,524_B,1088_D,864_B,524_D,933_C",10
1737_B,833,"256_C,677_D,677_A,1273_B,1521_A,1792_C,256_D,844_D,99_A,1273_D",10
1031_B,2273,"107_C,383_D,733_A,1534_C,791_D,1031_A,918_C,679_A,612_D,1647_D",10
1647_C,190,"1647_D,1647_A,233_A,357_B,233_D,196_B,901_D,901_B,1615_C,298_C",10
1197_A,1392,"194_C,1197_D,304_B,254_D,697_C,1328_A,697_A,1104_A,1536_C,162_D",10
184_D,2472,"184_B,1366_A,260_C,418_A,1710_C,953_A,170_D,711_A,1419_A,41_B",10
1741_D,2228,"229_D,229_B,453_A,939_C,274_A,870_A,870_B,311_A,1419_A,1061_B",10
1719_C,131,"825_C,825_A,831_B,24_C,1050_A,685_D,685_C,323_A,1821_C,779_A",10
1584_D,1749,"1584_C,1213_B,1584_A,1842_D,1213_D,918_C,918_A,1714_A,107_A,116_D",10
609_C,443,"609_A,609_B,1038_A,261_A,259_B,1041_B,1041_A,259_D,775_C,261_D",10
1505_C,796,"777_D,1466_D,671_B,1675_A,1675_B,1573_D,1573_B,1573_A,1811_B,1675_C",10
1129_D,2054,"1129_B,1129_C,167_D,1608_A,488_A,1294_D,1608_D,819_B,1294_A,898_A",10
915_C,2558,"915_B,1377_A,54_C,1322_B,836_D,106_A,1392_C,100_B,549_A,713_D",10
52_C,1542,"129_A,112_A,507_B,233_D,496_D,357_B,1647_D,196_B,1647_A,496_A",10
169_A,641,"169_B,169_D,1238_A,1574_B,471_D,1033_B,670_C,244_A,247_C,1574_C",10
1285_B,1058,"1285_D,260_C,172_B,742_A,881_B,170_D,1027_D,500_B,89_B,1027_B",10
20_D,1984,"394_B,441_D,424_B,394_D,303_B,1036_D,832_D,1581_D,1581_B,832_C",10
66_B,980,"275_C,66_D,1486_A,612_A,319_C,1686_C,816_C,34_D,149_B,612_C",10
1013_D,2137,"1013_C,1825_A,744_A,1825_B,123_C,463_C,472_C,197_C,706_D,280_A",10
756_A,1651,"479_B,756_C,479_A,1487_B,1855_D,900_D,1487_D,1554_A,1554_B,1676_B",10
444_C,1138,"1094_B,948_D,63_D,1432_D,639_B,55_B,24_D,55_D,39_D,714_D",10
960_C,107,"911_D,376_B,1601_A,648_A,113_A,108_A,139_D,321_C,1723_C,114_B",10
391_A,1269,"268_D,928_D,1168_D,928_C,515_D,515_B,1765_A,391_C,422_B,1590_C",10
140_B,838,"717_A,1384_C,182_C,1057_D,182_A,1291_A,200_C,929_B,1282_A,1050_B",10
1557_C,772,"1058_B,1653_B,1058_D,1011_A,620_B,1011_C,1557_B,1058_A,1011_D,446_B",10
918_B,2002,"918_A,918_C,1284_D,1407_A,1222_A,612_C,612_D,319_D,217_A,1085_D",10
1777_C,568,"24_C,24_D,432_A,639_B,1134_C,733_A,1189_C,319_D,1257_B,1432_D",10
1510_A,2350,"1510_D,1510_B,1284_D,772_A,322_C,612_C,918_C,612_D,319_D,322_D",10
586_D,2020,"586_A,199_B,950_B,782_C,425_B,647_D,1760_B,1760_D,950_A,737_D",10
1489_D,2050,"1426_B,1426_A,1560_B,1560_A,1426_C,877_D,1560_C,1487_D,1155_D,955_A",10
1633_C,969,"1633_D,376_B,960_C,369_C,778_D,369_D,1447_B,908_D,585_B,585_D",10
322_D,2187,"322_C,772_A,322_A,772_B,1459_D,612_C,319_D,612_D,918_C,486_C",10
1_C,2142,"654_D,1841_D,1_B,750_B,308_A,700_A,1127_C,308_C,1098_B,558_D",10
1168_C,1265,"1478_B,268_A,391_A,515_B,268_D,928_D,1765_A,1168_D,422_B,422_D",10
1667_B,1897,"1087_A,1275_B,1482_B,1087_D,301_D,1667_A,253_D,1087_C,1421_D,409_C",10
107_A,1008,"107_C,1213_D,1213_A,383_D,116_D,553_D,1714_A,597_D,255_B,602_B",10
1121_B,1332,"1121_A,816_A,816_C,408_B,486_A,1088_A,408_D,1121_C,317_A,317_C",10
1566_B,1866,"1566_D,393_A,1737_B,1531_D,1020_C,393_D,1865_D,1865_A,393_C,1531_C",10
788_D,166,"754_C,788_B,93_C,783_B,1740_B,93_B,763_C,723_A,723_B,1368_B",10
1552_C,1124,"1585_A,1393_B,826_A,649_D,770_B,868_A,1009_C,1757_B,39_A,1635_B",10
516_A,1108,"1220_A,1261_C,1614_B,42_A,362_B,231_B,1614_A,283_C,121_B,430_C",10
360_A,1225,"360_B,162_C,1857_D,1857_A,162_D,254_D,1328_A,697_C,1536_C,530_B",10
85_A,1240,"172_C,89_B,85_B,172_B,151_D,170_D,500_B,953_A,1027_D,184_B",10
1787_A,2047,"1208_D,1370_D,1524_C,181_B,1858_B,1292_A,1164_C,723_A,521_C,71_D",10
207_A,373,"207_D,1050_B,1601_A,1638_A,321_C,108_A,304_B,1633_D,445_B,929_B",10
164_A,159,"164_C,495_B,164_B,413_B,514_B,183_B,78_C,103_A,103_D,894_D",10
1247_B,1271,"1247_D,1247_C,914_D,1701_D,1359_D,601_A,601_C,601_D,1359_A,1237_D",10
826_A,2055,"627_A,1510_D,322_A,275_C,1397_D,612_C,319_D,24_D,918_C,612_D",10
586_A,2384,"586_D,1760_A,950_B,782_C,425_B,647_D,1760_B,950_A,1760_D,737_D",10
203_C,1658,"793_D,793_C,671_B,536_B,866_D,1176_C,1028_B,536_D,1780_B,1306_A",10
263_D,172,"263_B,19_D,19_A,575_A,145_A,8_C,863_B,884_A,402_C,884_C",10
1538_D,1996,"1790_C,353_C,353_B,661_D,353_D,103_D,103_A,78_B,78_C,1161_C",10
1635_B,137,"1635_C,1523_A,1090_A,1578_C,1520_D,1523_B,983_C,1154_D,1066_A,160_C",10
1308_A,2100,"1308_B,1308_C,1729_A,1189_C,24_C,24_D,918_C,432_A,424_C,1257_B",10
325_C,2,"325_B,672_B,1087_D,1803_B,1803_A,1087_C,273_D,1803_D,1087_A,1399_C",10
1093_C,1364,"1093_D,219_D,1470_A,1347_B,1093_B,1330_C,801_C,913_D,546_B,861_C",10
479_B,588,"479_A,756_C,756_A,1487_B,1554_B,900_D,1855_D,1487_D,1676_C,1554_A",10
569_C,48,"758_C,758_A,569_B,1546_A,1421_D,253_D,1087_C,996_A,1126_B,373_D",10
1724_B,2546,"1724_D,948_D,1788_D,473_B,878_C,878_D,284_B,1432_C,1788_A,34_A",10
509_D,807,"509_B,509_C,1391_C,159_A,807_A,1021_B,160_C,1245_A,65_B,323_C",10
423_C,1360,"423_B,563_C,64_A,131_B,153_B,1637_B,908_D,1009_C,1447_B,612_C",10
523_C,940,"745_B,727_D,128_B,128_C,223_A,223_D,223_C,1023_B,651_B,757_C",10
72_A,2083,"72_B,1436_A,72_C,1436_C,723_A,1246_B,864_C,98_B,709_C,84_C",10
158_B,1306,"158_C,360_A,1437_C,234_D,1445_D,1328_A,1445_A,254_D,360_D,1857_D",10
1317_D,1529,"316_C,14_B,646_C,14_A,1046_A,1317_B,75_C,281_B,75_B,953_A",10
577_A,2537,"199_D,199_C,148_D,199_B,47_B,423_C,863_B,553_D,529_A,1182_A",10
631_B,557,"958_D,720_B,359_C,958_C,417_D,451_C,797_B,267_B,267_C,141_A",10
686_D,902,"429_B,176_C,1837_A,370_A,934_B,729_C,723_A,783_B,137_A,729_A",10
488_A,795,"488_C,436_B,436_D,860_A,313_A,1294_D,524_B,124_B,124_A,1088_A",10
869_D,650,"869_C,869_B,185_C,254_D,913_B,62_B,1093_B,927_A,62_D,861_C",10
1780_B,2416,"1306_A,1096_B,1453_B,1306_C,1453_C,1812_B,1812_A,793_C,457_B,814_C",10
1414_B,294,"1414_C,294_C,294_B,1651_D,808_D,559_B,559_C,1414_A,1558_D,559_D",10
208_A,2320,"208_D,208_C,1111_A,274_A,16_A,424_C,1429_A,56_D,628_B,1108_A",10
569_B,236,"758_A,569_C,1546_A,1421_D,253_D,1087_C,1126_B,996_A,373_D,1126_D",10
892_B,1858,"1084_D,39_C,63_D,954_B,1655_C,39_D,1189_C,55_B,55_D,1432_D",10
553_D,1128,"116_D,1289_C,1430_A,24_C,1582_D,493_C,107_A,47_B,694_C,918_C",10
898_A,2119,"969_A,969_B,898_D,436_D,488_A,124_A,1129_B,1620_C,1608_D,1090_C",10
781_A,1399,"781_B,355_B,355_D,885_A,734_D,734_B,355_A,1276_D,439_B,736_B",10
981_B,988,"1005_C,1657_D,1174_A,992_D,973_C,269_B,337_A,380_C,35_D,667_C",10
491_B,733,"491_D,491_A,818_D,493_C,818_C,553_D,1289_C,884_A,1582_D,863_B",10
258_A,2051,"258_B,171_D,1125_C,1337_D,846_D,24_C,1257_B,24_D,424_C,1814_A",10
93_D,492,"93_C,561_C,561_D,763_C,504_B,160_C,865_C,323_C,452_C,1021_B",10
49_A,1322,"348_A,609_C,609_A,609_B,1757_B,421_C,953_A,1038_D,1199_A,18_D",10
1796_A,1069,"1796_B,1421_A,1796_C,640_B,253_A,1153_B,1421_D,1153_A,671_B,650_D",10
363_C,1226,"376_B,1269_D,911_D,881_B,651_B,46_D,307_B,46_A,85_B,48_A",10
870_B,142,"453_A,1419_B,311_A,500_B,1419_A,229_B,701_B,229_D,616_B,161_B",10
9_A,1889,"9_B,561_C,561_D,272_B,561_B,1520_B,272_D,1520_D,1520_A,9_D",10
1557_B,898,"1058_B,446_D,1058_A,1011_A,620_B,1011_C,1557_C,1011_D,446_B,446_C",10
1608_C,2054,"1608_A,1608_D,1129_B,1129_C,898_A,488_A,124_A,124_B,1294_D,1433_A",10
1274_A,2155,"1557_B,906_C,1058_A,1748_D,372_C,1557_C,1442_C,1274_C,446_C,1243_B",10
425_A,1358,"782_C,597_D,107_A,782_A,402_D,60_D,602_B,60_B,602_A,1091_D",10
423_B,1852,"423_C,450_B,884_A,131_D,153_B,1637_B,908_D,1447_B,1009_C,612_C",10
1432_D,1361,"63_C,55_B,1432_C,444_C,1777_C,39_D,714_D,24_D,55_D,1189_C",10
1453_C,2427,"1453_B,1306_C,1812_B,1306_A,1780_B,1812_A,1563_B,793_C,1194_C,457_B",10
926_D,2215,"926_C,1685_C,619_A,1409_B,24_C,685_D,1050_A,262_C,323_A,1441_C",10
1547_C,452,"312_A,312_B,796_B,1012_B,312_D,339_C,542_D,36_D,998_C,357_B",10
461_C,164,"813_B,813_D,1369_A,1836_D,1369_B,235_C,1160_B,1160_D,761_B,1312_A",10
1_B,143,"1_A,166_B,654_D,1841_D,308_A,700_A,1127_C,308_C,558_D,1_C",10
1360_C,1429,"338_A,1360_B,338_B,37_A,529_B,8_C,263_D,553_D,501_D,315_B",10
47_A,1403,"1352_D,289_A,468_D,612_A,319_C,47_B,628_C,863_B,178_C,628_B",10
1128_D,2374,"814_C,457_B,696_D,1598_B,814_D,1155_B,1687_C,167_D,1129_B,1598_A",10
780_D,106,"1558_D,324_B,1558_C,1558_A,946_D,294_B,1651_D,1414_C,946_B,111_B",10
1119_A,549,"1119_C,230_D,459_C,893_A,1516_B,691_A,31_B,691_D,31_D,583_B",10
96_A,1138,"1860_D,29_A,563_C,778_D,715_D,332_C,1523_A,585_B,1447_B,1683_C",10
1490_B,1471,"1490_A,1490_D,397_B,397_D,526_B,1623_A,1623_D,181_B,397_A,1292_A",10
1118_B,912,"1118_A,1118_C,1020_C,843_C,1531_D,393_D,393_A,843_B,1865_D,584_D",10
250_D,1460,"1059_C,250_A,646_C,1232_D,134_A,316_C,740_A,1099_B,1589_A,636_C",10
802_B,78,"802_C,195_A,855_A,195_B,1191_A,553_D,1509_A,715_D,1447_B,1853_B",10
78_C,1835,"78_B,78_D,103_A,1006_A,991_D,103_D,1161_C,103_B,366_D,1254_D",10
1854_A,790,"1678_A,812_A,1627_B,812_B,154_C,812_D,154_A,1850_C,1663_D,1754_C",10
206_A,2417,"539_B,1821_C,262_C,401_A,570_A,685_D,1050_A,24_C,401_C,685_C",10
1623_D,1982,"526_B,526_A,526_D,397_D,397_B,397_A,1623_C,1292_A,181_B,1405_B",10
1697_B,81,"1027_B,953_A,1027_D,953_C,389_D,742_A,41_B,1710_C,172_B,184_D",10
409_A,1321,"409_C,1087_A,569_B,253_A,1482_B,253_D,409_D,253_B,1087_D,1087_C",10
1462_A,414,"1462_B,1462_C,1819_C,1512_D,1655_C,1422_B,67_B,1575_D,67_D,489_A",10
1380_C,83,"77_C,1752_B,77_A,42_B,42_A,42_D,282_C,706_D,943_D,463_C",10
1704_A,1367,"614_C,79_D,1600_B,222_A,79_B,1250_B,177_B,723_B,79_C,732_B",10
279_C,1188,"279_B,142_B,592_A,1444_B,1467_C,904_D,142_D,142_A,592_B,551_B",10
1537_B,2237,"1278_A,1187_C,1043_D,657_C,329_C,948_B,34_D,868_A,149_B,657_D",10
630_A,808,"630_B,894_D,413_D,894_C,413_B,183_B,78_B,424_A,183_C,15_C",10
1432_C,2321,"1084_D,948_D,444_C,1777_C,1432_D,24_D,39_D,55_B,714_D,55_D",10
368_A,734,"606_C,67_C,606_D,1655_C,1462_C,1422_B,67_B,850_A,485_B,566_C",10
1546_B,154,"569_B,569_C,758_A,1553_C,1796_B,640_B,1421_D,645_C,671_B,1087_C",10
542_D,661,"339_A,339_C,542_A,741_D,1263_B,1090_A,48_A,161_C,170_D,1251_A",10
228_C,1726,"228_D,1812_A,372_B,536_B,1453_C,1306_A,1812_B,1306_C,1453_B,1780_B",10
486_C,2481,"772_A,322_A,637_A,637_C,520_B,322_D,322_C,612_C,918_C,319_D",10
580_B,1534,"580_A,1457_A,1814_A,1814_D,1337_D,24_C,24_D,424_C,1189_C,1257_B",10
1069_C,2048,"1124_C,1494_B,1494_C,651_B,30_C,523_C,757_C,972_C,725_C,745_B",10
260_D,2472,"260_C,184_B,1366_A,184_A,418_A,953_A,1710_C,170_D,711_A,41_B",10
1480_D,2123,"1215_C,50_D,50_B,1407_A,1215_D,612_C,319_D,612_D,918_C,322_D",10
1322_B,2331,"106_A,1616_A,106_C,1656_A,1656_D,751_B,100_A,1302_B,713_D,100_B",10
494_D,631,"494_C,494_A,168_C,168_B,336_B,254_D,336_C,1104_A,836_D,697_A",10
146_D,1523,"146_A,54_C,696_A,1005_B,1141_A,602_B,47_B,553_D,107_A,107_C",10
97_A,532,"97_B,706_A,1126_B,1275_D,97_D,1482_D,373_A,1275_A,706_D,253_B",10
1246_B,2301,"1065_C,1065_B,1235_A,26_D,283_C,84_C,201_C,709_C,723_A,864_C",10
1621_A,1389,"706_A,373_A,1621_C,758_A,569_C,569_B,758_C,253_B,706_D,1546_A",10
1311_A,1054,"1465_C,1343_B,951_C,0_D,895_D,695_A,1615_D,254_B,587_C,1310_D",10
401_A,1430,"80_D,570_D,1733_D,80_B,443_C,1733_A,1776_C,1776_D,570_A,823_B",10
1141_A,318,"1141_B,973_C,625_A,973_B,1851_C,101_A,625_B,1172_D,211_B,842_D",10
908_C,1776,"226_C,98_B,862_A,98_A,862_B,1025_A,723_A,1025_B,87_C,1628_B",10
1070_D,2185,"938_A,1233_D,938_D,488_A,436_D,1294_A,124_B,524_B,124_A,1294_D",10
46_A,31,"299_D,299_B,299_A,1429_B,1189_D,1253_A,1253_D,309_C,1418_A,1429_A",10
1234_B,2572,"1234_C,1234_A,1653_B,371_B,374_B,1087_A,738_C,355_D,1712_A,688_D",10
362_B,130,"121_A,121_B,660_B,660_A,121_C,231_B,174_A,753_C,1614_B,1614_A",10
114_B,974,"114_D,114_C,1723_C,1716_D,445_B,108_A,321_C,139_D,960_C,1601_A",10
266_D,1976,"266_B,145_C,863_D,450_B,469_C,863_B,1289_C,145_A,884_A,694_C",10
1865_A,1500,"1865_C,1705_A,1865_D,1020_C,1531_C,393_A,1118_C,1531_D,1363_C,393_C",10
1763_A,2318,"181_B,1096_B,526_B,1623_A,1292_A,526_D,546_C,397_D,1405_B,526_A",10
322_A,189,"322_C,772_A,772_B,772_D,1459_D,612_C,612_D,319_D,322_D,918_C",10
1682_B,581,"621_B,880_B,545_C,261_A,1850_C,609_C,259_B,1136_D,25_B,775_C",10
801_D,227,"1810_B,1824_C,766_B,1470_C,861_B,1470_A,913_B,861_C,913_D,546_B",10
280_A,1917,"197_C,197_A,197_D,744_A,280_B,280_C,706_D,1256_A,1126_D,1256_B",10
102_B,1953,"102_D,1230_D,1020_C,726_C,320_A,1531_D,393_D,871_A,704_A,1521_A",10
1085_D,447,"1222_D,1222_A,1284_D,275_C,1222_B,918_C,612_D,322_D,612_C,319_D",10
713_D,1329,"1322_B,106_A,751_B,1656_A,1656_D,106_C,836_D,1539_C,1616_A,100_A",10
362_A,1417,"121_B,430_C,121_C,660_A,121_A,362_B,231_B,660_C,174_A,753_C",10
532_D,2464,"1179_D,1558_D,3_B,1176_C,1028_B,1779_A,1179_A,391_A,870_B,856_C",10
254_C,1623,"254_D,194_C,1197_D,1197_A,697_C,1328_A,697_A,1536_C,1262_C,1104_A",10
85_B,2376,"89_A,172_C,85_A,172_D,151_D,170_D,500_B,953_A,1027_D,184_B",10
1047_B,2127,"753_C,427_B,1047_A,879_D,753_B,283_A,879_C,554_C,1114_B,121_B",10
1779_A,450,"1779_D,1779_C,303_A,484_C,1122_B,1334_C,1394_A,1218_D,303_C,856_B",10
562_A,2433,"208_D,1725_A,1835_D,1835_B,1429_A,1111_A,467_B,988_B,707_D,988_A",10
1067_B,2094,"1067_C,1067_D,1673_B,761_B,1054_B,235_C,350_A,1076_B,930_B,841_B",10
565_C,823,"351_A,1422_D,1381_C,354_D,428_B,1661_A,1422_B,1597_B,1393_B,267_B",10
132_C,811,"1017_C,29_D,1017_A,681_D,778_D,1637_B,732_B,177_B,1009_C,177_A",10
551_A,1703,"551_B,279_A,142_B,1072_D,1072_C,1444_B,1796_A,1675_A,590_C,1535_A",10
684_B,539,"684_A,1686_C,1686_B,1686_D,1486_A,444_C,39_A,55_D,714_B,954_B",10
151_A,108,"857_A,1419_B,229_B,1159_A,184_A,170_D,500_B,1027_B,1366_A,170_B",10
1670_A,1442,"1670_C,1670_D,765_C,1036_D,856_C,88_A,856_B,183_C,424_A,183_D",10
404_C,1198,"404_D,1434_D,172_B,608_D,1395_C,184_B,953_A,41_B,1757_B,170_D",10
124_C,1435,"124_A,1294_D,488_C,1233_D,1134_C,1294_A,1432_D,819_B,488_A,1088_A",10
54_C,2190,"1483_A,1592_C,786_A,730_A,1483_C,1483_B,1548_B,1548_C,1253_C,501_D",10
1856_C,1540,"19_D,1008_C,694_D,25_C,25_B,1850_C,347_A,1627_B,347_B,812_D",10
677_A,1357,"1737_B,1737_D,677_D,1273_B,1792_C,256_C,1521_A,483_C,555_D,224_A",10
126_D,1148,"1248_D,1413_B,1792_C,838_D,735_A,320_A,320_B,871_A,726_C,1790_D",10
342_D,1440,"342_A,635_B,342_B,1803_A,905_A,640_B,1087_D,1087_C,1267_B,1803_D",10
248_B,694,"822_D,239_B,1398_C,1368_B,248_C,248_A,239_A,763_C,239_D,723_B",10
951_B,328,"1032_C,1465_C,587_B,313_A,488_C,895_D,587_C,695_A,254_B,306_D",10
91_A,265,"1196_C,1196_A,1391_C,65_B,160_C,807_A,1282_A,1241_C,1245_A,452_C",10
302_C,792,"302_A,750_B,166_B,596_C,1389_D,1841_D,700_A,1098_B,308_A,1127_C",10
