query_id,content_id,semi_negatives,semi_negative_count
180_C,1990,"2520,88,762,1565,624,283,1726,307,522,2425",10
45_B,1911,"6,2173,138,1672,244,1908,1024,1894,2532,1254",10
597_A,1152,"2484,1542,891,2405,1515,347,1243,1711,839,956",10
495_B,808,"991,2278,881,304,1725,499,2248,2050,2056,2193",10
1813_A,584,"1176,1015,85,1746,2332,563,1882,644,1959,2334",10
179_B,840,"1960,1842,1890,1403,566,1549,855,1884,1680,2321",10
118_C,2332,"2050,1763,1685,1851,1815,457,2394,1712,2554,192",10
1320_D,2017,"937,947,141,356,2011,793,1125,891,32,1024",10
297_B,1393,"2267,182,1999,1815,1882,927,434,2025,1612,1949",10
606_A,1850,"113,1939,1230,1214,2539,2530,2017,356,686,1024",10
1755_A,894,"1004,356,2001,103,1576,2271,621,2504,1887,1644",10
1513_D,684,"2548,2065,2021,687,606,1978,1302,2061,1219,1999",10
283_A,2500,"626,1304,2083,2465,2370,1939,568,2146,1219,1978",10
730_B,2238,"568,2322,364,1999,153,1370,1908,2248,800,1646",10
317_A,1898,"2044,908,1244,1384,1024,749,189,1190,1858,2525",10
988_C,21,"1751,884,787,2430,1648,371,221,676,2163,79",10
176_C,82,"384,1464,2227,918,1135,1266,251,417,1494,1214",10
222_A,1139,"1238,1370,1025,1456,2106,1753,569,576,2302,8",10
131_B,1852,"1417,699,60,2148,156,334,234,907,1937,25",10
262_C,131,"482,1765,1417,60,171,573,1128,553,688,45",10
969_B,1471,"959,1196,2200,1031,479,580,602,334,303,50",10
296_B,1135,"734,1972,1112,2384,170,688,1049,3,759,1776",10
421_B,443,"1564,1051,1035,2187,2126,1251,2553,1547,25,2350",10
508_B,1535,"835,2131,2001,1256,1983,1941,1644,2247,79,2316",10
208_C,901,"58,1266,947,444,2262,2530,1093,891,392,2023",10
1628_A,212,"2221,2581,1994,1254,2408,727,1020,432,2173,1554",10
827_A,2363,"1976,2178,2158,956,1081,907,1799,677,2078,1804",10
103_B,669,"1281,1844,253,721,307,640,88,554,1814,1917",10
1101_C,1659,"68,1350,1847,1396,1908,2430,613,111,1478,2320",10
250_A,380,"1605,1078,1983,1157,874,1576,134,1355,779,2148",10
1011_D,642,"432,1049,1791,1251,1726,1611,420,620,2266,772",10
1850_C,1585,"323,383,964,977,934,141,161,2289,2408,1725",10
288_A,433,"1938,1035,373,2173,2414,2230,2009,403,2350,840",10
1737_B,833,"464,1576,1112,465,2490,2113,1266,1610,2022,410",10
1031_B,2273,"916,1637,1259,2512,2525,2373,2012,2359,347,2458",10
1647_C,190,"954,15,1245,1078,2106,1294,1666,2532,937,1400",10
1197_A,1392,"1408,2198,2148,831,352,2034,1134,1302,1561,2221",10
184_D,2472,"2220,1887,1435,108,2518,755,541,1179,1293,2469",10
1741_D,2228,"104,2049,108,584,1731,357,2110,2312,1459,1842",10
1719_C,131,"699,1128,505,842,183,1576,1628,2488,1057,1244",10
1584_D,1749,"839,1619,1515,956,447,606,1209,1275,944,1711",10
609_C,443,"568,699,444,1128,536,25,1015,1311,2044,947",10
1505_C,796,"1790,2005,642,1314,1746,773,396,2278,464,1318",10
1129_D,2054,"25,1949,260,908,2001,1558,1190,303,1634,873",10
915_C,2558,"579,153,1799,1659,310,1982,2420,21,1761,1864",10
52_C,1542,"2009,231,1241,1941,1196,2398,1435,80,1925,2076",10
169_A,641,"874,2541,1408,636,1554,2519,2532,2469,25,1252",10
1285_B,1058,"939,1219,1111,2498,2408,505,79,1110,2381,1078",10
20_D,1984,"1065,591,2025,2072,233,1725,312,1790,1180,455",10
66_B,980,"1576,1125,2009,2217,1361,2046,2044,1805,2330,285",10
1013_D,2137,"2049,713,569,2283,94,282,1224,576,2037,1951",10
756_A,1651,"749,535,69,134,857,1206,1078,1644,1181,1725",10
444_C,1138,"1410,2065,1429,484,2203,2225,2532,1958,857,2520",10
960_C,107,"2001,621,2408,727,779,2075,1644,2173,923,15",10
391_A,1269,"1908,1444,1978,1049,2432,2394,0,2486,515,2248",10
140_B,838,"2247,2408,1908,1004,1999,742,512,835,1983,1469",10
1557_C,772,"2394,977,432,2365,57,1768,420,1183,434,1886",10
918_B,2002,"195,567,1908,1046,15,1179,1751,531,901,68",10
1777_C,568,"376,1908,1051,1587,310,435,791,744,1282,2533",10
1510_A,2350,"1183,336,1800,189,2172,58,1378,1908,674,1441",10
586_D,2020,"727,1610,1181,1266,1814,969,580,2445,1894,1024",10
1489_D,2050,"992,1741,69,1894,2217,2356,634,682,1184,2009",10
1633_C,969,"499,1634,1558,1709,727,2070,2215,569,1672,240",10
322_D,2187,"733,202,49,567,1128,1908,2136,2431,2405,1441",10
1_C,2142,"777,172,2223,954,1190,1156,1773,1971,98,1610",10
1168_C,1265,"1565,1183,1125,2486,1588,1304,271,2289,2357,872",10
1667_B,1897,"1281,455,1369,615,2278,1271,591,1015,1117,644",10
107_A,1008,"1804,1978,848,1515,232,1424,928,1004,2463,394",10
1121_B,1332,"1576,1529,2217,1024,1742,1549,2001,1515,2412,2525",10
1566_B,1866,"721,1881,814,635,1284,1509,2408,2383,1554,272",10
788_D,166,"1821,1994,1755,113,2489,95,54,256,1340,2334",10
1552_C,1124,"466,1429,481,831,958,1552,1424,1887,1251,22",10
516_A,1108,"94,311,2037,1607,1773,1388,536,1635,1181,170",10
360_A,1225,"589,2541,2518,2164,499,616,22,1365,1765,54",10
85_A,1240,"2046,580,939,1160,774,2488,2408,1125,656,1971",10
1787_A,2047,"2401,2252,753,1729,2502,287,1949,898,819,443",10
207_A,373,"2098,1682,2131,1939,1004,2046,59,2422,14,617",10
164_A,159,"2388,1611,1942,2455,1830,1671,2450,33,50,271",10
1247_B,1271,"398,1389,1943,1729,2560,465,52,423,2271,1125",10
826_A,2055,"1204,1320,1057,516,49,2000,2458,975,2217,1485",10
586_A,2384,"64,1181,727,580,1610,132,882,969,1814,1024",10
203_C,1658,"646,615,568,1202,2353,478,1942,1139,2486,2100",10
263_D,172,"1941,1008,2264,68,1820,98,2190,2223,2272,1274",10
1538_D,1996,"2440,235,2188,2278,902,1599,1219,612,2396,1229",10
1635_B,137,"2289,673,930,947,2019,774,2248,1597,840,391",10
1308_A,2100,"330,974,516,2349,2172,1429,1558,2504,34,1204",10
325_C,2,"2158,1576,2454,1119,1307,1396,1886,1814,2373,1685",10
1093_C,1364,"1019,1975,352,1078,1184,1716,1094,1741,644,1231",10
479_B,588,"749,161,1424,2519,1161,1091,944,1624,1128,1206",10
569_C,48,"464,769,1480,1970,1851,100,2357,1906,1894,1056",10
1724_B,2546,"301,567,1135,2306,1729,2469,699,1403,2349,380",10
509_D,807,"2474,525,1670,1987,2513,1239,1821,1562,340,835",10
423_C,1360,"674,633,353,286,1424,2167,1417,1400,1196,60",10
523_C,940,"1475,1091,1285,902,1266,1654,2386,1576,1751,936",10
72_A,2083,"1044,1939,1978,401,420,900,1999,701,1494,25",10
158_B,1306,"153,2471,2048,1751,2158,941,2172,2159,579,650",10
1317_D,1529,"2173,536,1717,1317,893,399,2000,2291,2065,2323",10
577_A,2537,"2323,2187,115,1852,1231,677,1515,2458,888,2215",10
631_B,557,"553,835,2586,812,1939,1231,520,199,2217,882",10
686_D,902,"251,1773,2267,1071,1282,2370,444,874,2469,621",10
488_A,795,"2165,2018,1024,793,602,1648,353,580,1205,511",10
869_D,650,"390,2343,1027,238,310,1323,867,888,2111,2187",10
1780_B,2416,"2311,2106,1025,1202,1894,121,695,1729,1139,342",10
1414_B,294,"1882,1765,2156,867,910,2278,2454,476,625,2490",10
208_A,2320,"1887,58,1093,2272,2262,947,1078,1582,444,891",10
569_B,236,"769,431,1970,2186,1851,1906,464,1056,1321,1894",10
892_B,1858,"299,60,81,580,50,2566,1939,1795,937,1908",10
553_D,1128,"93,477,888,202,170,820,2398,2408,538,722",10
898_A,2119,"25,336,974,1125,602,1814,553,959,286,1274",10
781_A,1399,"2236,226,1886,2241,640,1897,1184,569,801,515",10
981_B,988,"2200,1128,50,90,2044,45,1163,986,744,2383",10
491_B,733,"1523,1179,1916,1152,697,907,381,6,1909,2223",10
258_A,2051,"2175,1663,1628,1403,1282,779,312,2172,373,499",10
93_D,492,"891,1593,1721,2291,1421,2500,835,1670,320,951",10
49_A,1322,"1459,1107,312,1485,1765,1013,1717,17,2136,403",10
1796_A,1069,"2036,398,355,615,1899,2031,1056,570,1985,840",10
363_C,1226,"1975,267,1324,240,1660,81,1244,762,271,2075",10
870_B,142,"2283,482,1582,1971,514,2113,753,1012,1731,383",10
9_A,1889,"168,2496,694,1067,2424,439,605,510,2184,1733",10
1557_B,898,"1886,2394,1835,434,420,977,1851,1444,182,2184",10
1608_C,2054,"303,2001,334,1190,2185,1244,908,1634,878,1558",10
1274_A,2155,"1003,1611,307,1304,415,764,313,646,620,1917",10
425_A,1358,"2272,2484,68,907,1048,1954,2158,353,371,956",10
423_B,1852,"1417,2167,353,907,286,633,1196,1400,1424,891",10
1432_D,1361,"25,520,1579,2217,969,50,1958,1485,330,513",10
1453_C,2427,"626,283,1951,469,2365,1917,2080,272,423,2106",10
926_D,2215,"1576,79,1057,791,688,312,1666,862,573,25",10
1547_C,452,"1134,2248,512,2488,1543,1728,1881,1925,923,1266",10
461_C,164,"635,310,35,1912,1387,1308,1592,330,258,762",10
1_B,143,"1773,172,1729,954,2223,1978,1156,2399,1479,1218",10
1360_C,1429,"546,1130,312,2484,956,2078,1173,2402,58,1820",10
47_A,1403,"1424,1887,372,893,1078,2349,1578,2484,1166,1609",10
1128_D,2374,"2303,840,568,2443,2203,2520,2164,2357,1875,1648",10
780_D,106,"1314,2570,476,927,1959,2213,1368,2248,1939,640",10
1119_A,549,"30,1051,2342,938,2383,2248,992,937,1746,964",10
96_A,1138,"1444,81,1274,34,580,2215,941,1951,1648,26",10
1490_B,1471,"1435,11,1111,835,1340,991,2303,330,1047,1982",10
1118_B,912,"2311,2348,2110,612,1939,1065,1167,1686,266,513",10
250_D,1460,"1983,1605,1093,1078,1355,1576,134,874,2248,779",10
802_B,78,"1044,1549,579,1400,170,820,2271,1164,1184,120",10
78_C,1835,"709,398,2226,1194,2490,1112,1281,2040,85,1814",10
1854_A,790,"1187,2269,1258,1999,2009,379,1736,1422,977,2080",10
206_A,2417,"2009,1224,954,639,2292,51,2489,46,315,1908",10
1623_D,1982,"1731,605,1003,1839,900,1842,1773,392,1555,280",10
1697_B,81,"1044,2158,1078,1998,1666,2215,1941,779,2422,1128",10
409_A,1321,"1252,2184,236,2186,534,867,644,535,625,875",10
1462_A,414,"941,2126,2586,688,831,673,536,1887,2532,1294",10
1380_C,83,"1849,240,2382,1741,563,1513,184,1726,141,357",10
1704_A,1367,"1939,1461,688,908,1729,226,1768,2513,1224,2586",10
279_C,1188,"1886,2443,141,1106,241,1488,570,28,841,1331",10
1537_B,2237,"2221,2412,1424,50,2107,2133,1529,937,2136,447",10
630_A,808,"1015,1112,153,1731,814,1814,2332,2115,2193,157",10
1432_C,2321,"1587,373,2350,2158,2217,1251,611,60,1579,2224",10
368_A,734,"1206,132,2164,1708,874,937,2383,2107,483,2303",10
1546_B,154,"1964,1612,829,808,1281,2193,1685,1326,695,1913",10
542_D,661,"791,33,373,190,1543,1975,614,403,1092,1268",10
228_C,1726,"1389,2323,1586,569,1282,2397,128,977,26,1231",10
486_C,2481,"1183,1400,855,2248,1622,2199,435,774,1611,1673",10
580_B,1534,"312,170,1887,2217,779,373,2541,934,1066,1803",10
1069_C,2048,"1821,941,373,1324,672,1929,330,774,1128,1576",10
260_D,2472,"755,315,1378,1361,108,1179,541,558,2469,2220",10
1480_D,2123,"531,1033,1207,79,567,739,195,1981,674,928",10
1322_B,2331,"1819,2074,2226,141,2151,599,1646,1814,1308,1877",10
494_D,631,"934,120,977,2462,357,910,2151,2164,635,1682",10
146_D,1523,"804,1241,674,250,1566,835,58,1729,2066,1847",10
97_A,532,"1370,2460,644,2300,100,97,48,599,1539,2432",10
1246_B,2301,"95,701,1391,1599,2100,1254,2502,2083,1832,1276",10
1621_A,1389,"1461,1997,271,1543,1931,1729,1607,595,515,569",10
1311_A,1054,"2001,2548,1433,1360,1421,1190,568,22,580,2143",10
401_A,1430,"263,530,1047,857,766,2443,1389,238,2394,1576",10
1141_A,318,"2254,1485,1692,2066,613,2510,716,2073,1578,2558",10
908_C,1776,"1772,2158,840,1599,1791,510,694,1044,1304,1506",10
1070_D,2185,"1294,353,2109,1274,1473,2504,1387,2100,755,1458",10
46_A,31,"1091,1494,1139,1971,891,713,1554,1078,1324,1254",10
1234_B,2572,"1326,1543,28,2516,785,92,274,219,270,918",10
362_B,130,"1949,2465,1541,1128,1266,1691,2586,2014,536,471",10
114_B,974,"2408,1800,2350,94,1252,1543,1044,579,1697,1628",10
266_D,1976,"1104,546,1088,2158,1916,2223,2350,749,1599,1749",10
1865_A,1500,"1935,843,1527,1067,1953,2158,964,1628,1128,1012",10
1763_A,2318,"379,1174,1047,2057,713,2435,2196,2044,1475,1546",10
322_A,189,"58,2405,2172,49,336,531,674,1908,403,1282",10
1682_B,581,"509,774,941,553,2488,1887,387,1971,50,256",10
801_D,227,"2252,1978,52,372,1818,827,1015,1729,357,1364",10
280_A,1917,"2424,2454,281,972,240,415,764,713,1733,1716",10
102_B,1953,"1065,1751,1683,541,464,410,1252,1179,1813,435",10
1085_D,447,"2248,839,1129,1207,2254,195,1408,1123,840,1908",10
713_D,1329,"1371,650,1202,725,1729,1308,777,910,2074,1025",10
362_A,1417,"1541,244,727,1128,471,1691,81,1942,2014,536",10
532_D,2464,"423,0,1802,1791,1960,2267,2060,464,1599,853",10
254_C,1623,"893,1125,123,2229,352,2221,1522,2350,2154,1561",10
85_B,2376,"1998,2046,774,939,1160,2488,2408,656,1971,1125",10
1047_B,2127,"626,1937,2032,1219,1893,492,334,156,185,81",10
1779_A,450,"1943,2210,1426,465,1729,1395,1125,383,2091,1815",10
562_A,2433,"1183,1016,1582,739,1452,888,917,2262,2154,196",10
1067_B,2094,"240,541,1709,2349,1458,624,1648,1910,1311,676",10
565_C,823,"855,2530,2126,1078,2217,2422,2202,2173,1134,1179",10
132_C,811,"1064,81,1302,1666,245,2562,1751,2043,1387,356",10
551_A,1703,"8,155,1271,644,542,396,2100,972,840,1851",10
684_B,539,"2271,659,169,45,2469,1875,2317,286,2154,2381",10
151_A,108,"74,2279,1634,420,107,1058,2228,315,1582,2148",10
1670_A,1442,"1169,725,1576,1881,2009,356,591,2204,51,1729",10
404_C,1198,"840,1720,673,568,1666,484,2494,1941,3,271",10
124_C,1435,"1672,1473,1908,974,1301,1054,2158,1134,1274,2552",10
54_C,2190,"568,2349,58,916,1429,1841,1761,893,1209,2172",10
1856_C,1540,"713,1015,1128,1354,1941,1093,1666,2586,1942,2519",10
677_A,1357,"1180,196,653,1554,1112,676,1680,231,2148,287",10
126_D,1148,"1668,1671,996,2302,841,455,293,793,843,305",10
342_D,1440,"2459,1229,1012,141,644,2336,271,969,857,569",10
248_B,694,"807,2278,1036,2394,1324,967,1949,1939,1974,1097",10
951_B,328,"1690,941,1403,79,579,1323,1862,713,1244,1316",10
91_A,265,"1032,1266,1554,930,1128,2372,340,2513,1254,244",10
302_C,792,"1978,1614,1881,78,1852,419,1280,1983,2373,2215",10
951_C,328,"1205,713,79,941,1323,1403,656,1316,579,1862",10
117_C,1646,"856,1565,613,2356,1523,757,1894,2449,1184,340",10
249_A,1233,"499,857,2422,2221,74,1800,2367,1205,568,506",10
622_A,2373,"346,1143,2556,315,1523,1469,779,1538,381,1463",10
42_D,630,"813,88,1975,2184,1752,1751,83,992,2397,1111",10
175_D,1009,"1025,450,551,1397,902,2072,1588,1942,1813,1773",10
712_C,520,"516,755,1549,1254,1093,1672,200,1765,138,617",10
166_C,547,"1088,2021,202,2147,2291,2429,1972,944,1551,2034",10
1141_B,1759,"1485,1972,613,1692,716,2066,2510,2073,2558,1578",10
715_B,340,"1311,403,2586,1206,699,240,1323,673,1887,1044",10
1252_A,2408,"1119,1251,1514,2566,299,2488,1549,158,467,1324",10
1338_A,2030,"2402,1315,30,2408,2429,893,2430,1209,2133,707",10
598_A,1965,"847,1729,1619,2541,1611,2044,1359,1317,72,1435",10
194_B,377,"60,624,251,1971,1981,1522,2172,1999,2252,1408",10
66_D,1514,"1125,1361,90,424,2217,2044,1805,2330,2046,566",10
142_B,1290,"993,773,323,2059,386,241,155,841,1727,2486",10
736_B,926,"793,1224,476,141,465,872,1288,1321,1942,2007",10
772_D,2350,"202,49,733,1128,567,1908,2136,2431,1441,58",10
1036_D,554,"423,396,2516,721,2105,840,35,545,490,1954",10
1554_B,474,"2383,459,1051,2050,959,192,568,1571,1035,944",10
1043_D,2030,"1152,2075,477,403,2430,115,1939,2158,934,888",10
1014_B,520,"568,541,1206,2472,2248,2530,1360,2306,2431,1378",10
526_B,2303,"1839,1045,492,1765,2184,1842,2492,900,1067,280",10
1478_B,1488,"1453,638,1541,580,410,1851,1214,1071,469,196",10
70_A,2023,"2033,2429,726,1981,1717,312,2199,69,2350,2100",10
39_D,959,"481,30,45,2323,1444,1494,1634,755,2002,1578",10
1427_C,674,"954,2148,1576,2009,1205,77,1282,1338,158,471",10
25_B,509,"1057,2408,2532,373,2552,969,2519,1125,210,1971",10
63_C,1894,"2422,1361,1814,1634,2154,514,1805,659,855,2225",10
93_C,460,"1939,2500,1721,1593,1670,835,2248,1112,1834,1421",10
1670_C,2231,"1835,1814,635,1729,356,743,51,2516,312,1128",10
284_C,2546,"68,358,210,2321,2002,399,2046,150,2431,1939",10
229_B,834,"902,1939,1093,465,2221,536,2009,1224,1720,2271",10
1717_B,1206,"1711,2518,1274,81,947,1093,50,2215,749,759",10
825_C,573,"484,288,1179,357,94,1015,340,1049,1975,2402",10
1494_C,1453,"617,2172,50,30,1875,60,1274,2277,1078,346",10
765_B,2241,"2423,527,646,1543,410,141,2283,1729,1612,1661",10
823_B,1288,"41,2215,499,1125,841,1176,2113,616,383,2271",10
1857_D,461,"2518,1873,356,2216,831,671,1015,1124,1765,50",10
396_B,1233,"1282,710,2552,2215,340,908,1939,791,136,1214",10
1821_C,1693,"2504,1128,2417,1755,1179,2552,2422,941,1323,1689",10
633_A,132,"347,519,2475,1805,1239,2221,1751,1610,1826,840",10
963_A,1403,"2126,2264,1473,2556,2532,697,673,2306,25,974",10
315_D,715,"1008,937,579,1184,50,580,58,1075,2034,744",10
1023_B,2270,"1716,937,1644,2530,1672,699,1184,874,2001,661",10
726_C,743,"1741,515,2402,71,590,841,570,2056,2086,2345",10
884_A,1980,"1131,687,2001,1134,1599,2100,1130,1219,2484,907",10
608_B,89,"627,1884,444,1794,2494,2490,1244,2009,2358,357",10
71_B,1887,"1543,919,2100,2054,1000,1617,1849,248,1688,889",10
745_B,2389,"755,688,947,2148,1842,515,469,2161,200,2402",10
585_C,512,"330,1597,969,673,1554,2488,25,1285,1130,1598",10
538_B,2415,"1408,1543,1939,293,2009,1763,2248,1814,1599,253",10
585_B,512,"170,1304,969,2533,337,1598,1285,1139,742,673",10
1715_C,1609,"1429,1219,1246,1526,2429,1525,2100,2504,2520,2291",10
14_A,1775,"30,2532,1543,947,1317,2291,1035,1354,2458,1474",10
1394_A,1837,"2432,1939,459,1903,1895,2348,2231,1393,2278,1427",10
276_D,42,"843,1034,1292,2394,2586,1056,826,913,420,2488",10
120_B,486,"1128,857,1035,808,1634,1939,746,607,1112,2383",10
148_D,1424,"1479,1983,722,1749,1492,839,1441,153,1538,567",10
1256_B,2357,"1565,1783,2158,2508,1773,1951,51,773,591,1097",10
862_B,337,"1134,1439,642,1768,2373,1024,2226,639,2318,1949",10
1858_A,1029,"2286,1187,62,673,2424,1560,1860,1716,212,591",10
1466_B,1721,"1907,431,110,1886,2495,1746,1970,434,274,1851",10
1130_C,100,"580,1814,1494,155,410,1134,1254,1294,1130,1139",10
1725_A,1183,"1323,50,2533,370,1983,1146,2187,1597,1190,1051",10
186_A,1526,"2306,2422,1458,849,2133,1163,2253,755,568,153",10
754_A,1537,"2324,729,1743,1814,330,977,2301,51,1144,1936",10
1221_C,2489,"2139,1354,1941,1525,2504,584,93,995,2148,1554",10
338_B,120,"499,2484,2406,1015,1142,907,1814,231,1130,2469",10
673_B,563,"2113,1656,1999,2500,1893,569,1513,1067,2302,872",10
1155_B,388,"1637,2096,1078,1894,587,2187,251,795,580,1128",10
1098_B,1593,"1566,2199,659,2034,2021,1773,2147,2093,2001,986",10
1582_B,1980,"2187,1179,679,2484,774,1978,1131,687,1578,2481",10
26_B,2474,"1772,510,642,1214,640,793,840,1814,195,384",10
975_C,1820,"2093,69,1634,120,1396,579,249,1538,202,1894",10
98_C,337,"2001,1044,1134,1285,1791,244,2373,2158,417,966",10
1334_A,2569,"2336,654,1097,740,1678,2488,1802,1972,912,695",10
1392_C,2331,"1502,1819,646,2226,1982,1025,1646,990,1814,599",10
734_B,2355,"1426,639,2248,902,283,2421,912,793,1599,294",10
1424_C,1479,"172,1692,1749,1,1637,2073,2170,2311,2147,2061",10
12_D,1588,"1139,570,764,1949,312,2036,451,2236,1488,841",10
1330_B,375,"251,624,2035,399,1910,1067,1091,357,1231,2252",10
600_A,1417,"1311,31,2172,475,1025,1894,1554,1244,1190,1672",10
676_D,436,"1614,969,1266,1091,4,1408,315,2271,44,74",10
163_A,2142,"857,1408,2504,1628,1972,840,2271,1800,79,676",10
1584_C,1152,"1875,1619,1515,1881,944,606,956,1209,1275,677",10
1332_C,2117,"1746,1434,615,2580,535,2036,2516,1219,248,1056",10
696_D,2124,"2044,1207,2242,2021,1915,2402,2133,2323,2344,2066",10
1650_D,1710,"1729,674,2449,2510,1908,1181,1282,1975,566,1914",10
776_A,1384,"977,2018,1998,1729,1282,2144,544,1730,251,1078",10
221_D,691,"1229,774,1795,301,1015,814,1302,1576,2397,1765",10
201_C,2113,"1036,665,694,1777,2146,1745,866,576,31,1133",10
1024_C,2279,"1532,1057,1215,1078,830,301,1765,878,2408,1971",10
186_D,22,"2306,1458,1183,2253,755,849,2133,2221,2215,1402",10
771_B,16,"280,245,2113,924,1125,2318,1206,1986,582,1814",10
1593_D,1419,"569,883,1721,2218,595,1041,1219,1584,1391,1279",10
916_C,2162,"2028,804,1708,134,447,1033,587,1078,1905,1939",10
223_D,2532,"1834,81,2085,107,2431,1091,673,1360,1278,891",10
8_C,1514,"2046,2009,1274,755,2373,2001,98,541,1008,1374",10
135_D,2563,"1637,58,990,1711,677,1195,2323,372,2044,1799",10
246_D,1410,"568,1971,2221,2513,1525,2110,1377,1960,1444,2340",10
714_D,712,"1494,481,1444,30,755,1634,45,937,2323,567",10
1497_D,981,"2001,1036,334,1791,132,1020,1266,580,1285,1826",10
282_A,2102,"2454,2357,1513,1067,590,1071,88,2570,551,853",10
285_D,256,"271,1972,661,947,1610,195,1941,15,162,2215",10
946_B,85,"2421,415,2104,2025,1999,226,840,2334,591,271",10
1470_A,2470,"857,2457,2153,2402,2252,995,1128,215,442,1211",10
315_B,1206,"50,2066,546,579,606,986,1075,1908,1562,835",10
814_A,671,"977,2254,613,1078,1529,1998,2144,1004,1672,739",10
1836_C,111,"582,310,238,1791,1538,1912,2536,705,1408,229",10
77_C,1917,"271,1214,1266,1733,1893,1588,33,2100,2014,1791",10
1561_B,1717,"1044,330,1558,736,2586,840,1894,1139,136,1648",10
1431_A,729,"2349,1125,2395,2148,1215,1774,2546,2221,1982,1579",10
649_C,2051,"2541,901,1908,371,2009,679,68,774,1190,2574",10
561_B,2380,"76,2060,182,553,1733,2083,510,2454,1942,1617",10
1487_B,1520,"240,187,420,30,1422,884,2271,1847,835,403",10
1801_C,1937,"94,1634,1181,1162,471,1908,499,2488,2018,2217",10
603_C,2111,"762,2215,2044,1409,831,774,1727,2507,121,696",10
337_A,1622,"1549,986,1975,777,791,2206,1129,2074,2408,1981",10
1115_D,1694,"1435,1728,2384,1239,2058,200,742,774,676,2541",10
789_B,29,"538,78,2399,568,403,2199,15,2100,1383,1408",10
931_D,759,"939,672,849,1432,201,512,170,2541,1925,1711",10
1077_B,84,"1285,2425,312,1130,2430,791,85,1494,1206,969",10
1260_D,39,"2133,1125,1317,2074,2510,1384,2412,2044,1729,1515",10
6_C,847,"2429,2484,115,1166,1478,1692,1119,1035,1852,1078",10
563_C,1971,"568,2001,373,2252,499,1492,947,2272,1939,1549",10
1678_D,790,"1139,2252,1488,248,898,379,1587,643,2246,1736",10
86_C,29,"568,1812,1634,1190,2383,2100,317,44,1408,15",10
42_B,1461,"1729,725,1266,2291,1881,625,1939,81,1435,2495",10
1495_A,1690,"1728,937,59,1324,751,2383,688,1543,73,2533",10
1063_A,1558,"2301,1308,625,1691,1461,1206,411,1768,1770,1805",10
149_D,397,"399,1035,1887,687,499,745,2033,2224,2271,1576",10
808_C,1283,"455,1097,545,1943,1802,2174,2215,204,1488,1368",10
7_B,2123,"2172,68,2323,1179,15,2405,774,1751,1204,2248",10
1651_B,1041,"1509,2236,2156,1931,1199,912,635,2486,396,630",10
