query_id,content_id,hard_negatives,hard_negative_count
193_A,1072,"823,1437,960,2326,1416,146,27,1921,561,1219",10
180_C,1990,"1572,2041,1961,2155,470,576,1836,561,1877,226",10
45_B,1911,"2085,220,911,2143,2131,1416,1664,2389,2270,2285",10
597_A,1152,"1156,1749,1551,371,381,2399,2278,561,1576,1578",10
495_B,808,"1333,159,1292,653,1252,2072,1325,686,1926,307",10
1813_A,584,"1565,2345,1802,1292,743,2072,1325,1252,1671,653",10
179_B,840,"399,2412,1999,1634,1170,271,1814,580,561,438",10
118_C,2332,"877,1788,1883,1175,2388,2197,305,2353,2450,396",10
1320_D,2017,"2316,2175,1850,525,1263,1012,484,1881,2541,1032",10
297_B,1393,"1790,620,2516,43,1370,2106,1570,2137,2394,1480",10
606_A,1850,"2017,1012,279,64,2175,484,1881,2541,1032,2248",10
1755_A,894,"1872,74,1153,2398,167,373,315,2488,969,911",10
1513_D,684,"907,1655,59,561,1119,296,1128,1316,1057,1206",10
283_A,2500,"2127,1849,1974,1896,1704,1704,7,1386,439,179",10
730_B,2238,"302,276,2320,1934,659,2190,856,2138,2023,1396",10
317_A,1898,"1383,1342,2305,189,1730,1730,1978,2552,1773,1972",10
988_C,21,"2378,2071,644,343,499,624,312,1646,2278,2100",10
176_C,82,"876,1487,1400,55,2532,212,379,1219,2443,1044",10
222_A,1139,"1304,407,2113,1367,1612,561,1488,843,156,240",10
131_B,1852,"1360,217,78,1008,1130,623,2278,1134,1219,857",10
262_C,131,"945,485,2247,1554,2215,541,1610,1693,1219,266",10
969_B,1471,"1231,2119,941,1282,947,1805,1135,1435,736,1219",10
296_B,1135,"2566,736,286,795,2245,1205,1044,1735,1729,1388",10
421_B,443,"1107,2081,963,737,1179,299,2246,2507,161,2278",10
508_B,1535,"418,2372,1904,1421,1666,1432,1755,838,2142,2068",10
208_C,901,"1028,2320,1517,1867,1123,330,2278,1972,561,2100",10
1628_A,212,"379,156,1036,1133,2043,2043,1044,1239,1388,1735",10
827_A,2363,"250,2021,623,347,1130,1469,606,848,986,1057",10
103_B,669,"695,867,2105,590,1835,2397,686,2388,1252,459",10
1101_C,1659,"624,1129,2378,2314,499,312,1219,372,2100,1972",10
250_A,380,"1460,409,1876,539,1402,1605,2390,1529,739,663",10
1011_D,642,"2155,287,2508,2443,772,898,282,283,1949,2014",10
1850_C,1585,"747,489,119,1037,1674,1731,989,2507,2492,1603",10
288_A,433,"1792,160,1400,1597,64,1435,835,2469,857,1294",10
1737_B,833,"935,1706,828,1446,1668,618,982,2278,519,2560",10
1031_B,2273,"1155,1241,1190,234,339,58,1378,138,1207,1171",10
1647_C,190,"1875,2122,2586,1610,1692,1680,1680,1277,2278,2311",10
1197_A,1392,"1623,491,1345,871,315,1507,2457,377,1998,631",10
184_D,2472,"2126,1720,1354,2284,672,1115,1115,81,713,1631",10
1741_D,2228,"976,2472,2296,1055,2386,1821,2513,290,142,1388",10
1719_C,131,"945,485,2247,1946,573,2215,1219,541,1610,1554",10
1584_D,1749,"733,1152,1551,371,133,1621,1621,2278,561,1576",10
609_C,443,"2081,2401,963,737,950,1179,299,2507,161,2278",10
1505_C,796,"2182,154,1698,2394,1851,1279,1613,0,271,1325",10
1129_D,2054,"2469,2101,2049,2520,1602,1282,1135,1435,736,1805",10
915_C,2558,"1986,652,2428,1371,635,499,248,924,561,1015",10
52_C,1542,"2359,1734,848,2429,2061,1680,1507,2586,1277,1834",10
169_A,641,"389,727,636,533,298,2221,835,1219,1311,68",10
1285_B,1058,"2016,849,1821,2513,1636,2252,81,2376,2472,2475",10
20_D,1984,"828,1416,2085,746,554,535,192,996,457,648",10
66_B,980,"1514,2476,2375,1675,1181,1024,1978,2278,1773,2552",10
1013_D,2137,"1513,977,2289,270,281,1419,1389,1917,1425,1868",10
756_A,1651,"230,928,2444,1954,588,1520,1210,1863,1484,877",10
444_C,1138,"1795,2319,691,1361,2321,1634,568,1978,1773,2271",10
960_C,107,"911,1911,2143,1872,894,74,373,1666,969,315",10
391_A,1269,"556,728,448,532,563,2354,1942,561,821,1481",10
140_B,838,"3,1421,2277,113,547,1666,1871,1433,1755,1432",10
1557_C,772,"898,2026,2155,740,642,642,282,283,1949,2014",10
918_B,2002,"2273,1074,2481,544,2350,1619,339,2278,561,2187",10
1777_C,568,"2271,566,2530,467,670,1634,2173,561,1814,2278",10
1510_A,2350,"1035,2288,2187,1051,1628,151,189,2278,579,2002",10
586_D,2020,"2384,171,482,2011,1825,1825,1459,937,44,703",10
1489_D,2050,"1725,915,1167,1422,719,1183,2507,1065,1219,865",10
1633_C,969,"74,373,1153,315,347,1130,1219,1017,1266,2291",10
322_D,2187,"1035,189,2350,1628,1983,151,2055,2278,579,2002",10
1_C,2142,"143,2068,2240,418,167,1540,2398,1593,80,1469",10
1168_C,1265,"2354,1481,1572,821,561,141,1543,769,95,1370",10
1667_B,1897,"2266,625,2365,415,2334,829,1707,356,793,410",10
107_A,1008,"839,609,1621,2399,381,1648,2173,2278,561,1156",10
1121_B,1332,"611,1898,2305,1342,189,1730,2481,1978,1773,2552",10
1566_B,1866,"449,710,2386,2315,1117,1382,293,2283,2360,435",10
788_D,166,"117,1537,141,876,492,460,1826,379,1012,212",10
1552_C,1124,"1571,1579,2481,638,2051,2164,561,2278,178,1773",10
516_A,1108,"57,900,2573,1893,182,1896,401,622,1974,287",10
360_A,1225,"2426,1306,1966,2457,732,2198,377,1998,1555,2462",10
85_A,1240,"2376,936,440,976,108,2284,81,2475,849,2513",10
1787_A,2047,"1620,1494,873,1586,2060,1219,1939,1029,1464,384",10
207_A,373,"220,969,74,2143,911,911,315,1666,2488,1219",10
164_A,159,"590,71,1333,653,2353,1985,1252,2072,1325,686",10
1247_B,1271,"1854,1686,1741,1229,1763,1733,814,1944,1661,530",10
826_A,2055,"189,1619,394,2346,699,1634,2278,561,1972,2173",10
586_A,2384,"2020,171,2011,482,1825,1825,1459,937,44,703",10
203_C,1658,"1097,2517,2227,992,1543,745,1611,2269,269,2416",10
263_D,172,"2234,1916,1081,2170,1807,1915,749,1909,2278,907",10
1538_D,1996,"584,2345,555,445,1292,743,867,1835,686,669",10
1635_B,137,"511,366,255,1351,553,1219,536,1773,2225,1729",10
1308_A,2100,"1063,1972,2158,2311,2278,1814,1634,561,2173,1181",10
325_C,2,"1257,1296,1699,9,1057,1067,356,2267,1056,2468",10
1093_C,1364,"1264,1186,2470,529,2069,997,565,1560,953,1457",10
479_B,588,"230,1863,1484,962,1651,1520,1210,441,1183,1219",10
569_C,48,"236,875,100,241,356,793,1707,2300,899,640",10
1724_B,2546,"2565,1016,22,874,2395,2375,1244,2136,840,1317",10
509_D,807,"2436,2425,1494,882,1598,1701,2245,265,1755,2070",10
423_C,1360,"1852,975,2001,1134,1717,2359,1130,2278,1773,1978",10
523_C,940,"2389,2270,2285,1026,931,575,458,77,656,561",10
72_A,2083,"2113,422,1848,2268,1810,2508,2443,287,1219,642",10
158_B,1306,"1098,1966,1264,732,397,2551,2457,377,1623,2151",10
1317_D,1529,"201,739,2033,1315,1248,1775,857,1219,2278,561",10
577_A,2537,"1263,2195,2201,2278,561,1128,857,2100,1773,2311",10
631_B,557,"762,2009,227,1022,2480,561,1800,183,1219,1435",10
686_D,902,"1308,1882,478,729,1805,1543,212,1219,379,2443",10
488_A,795,"1639,2119,1082,1135,1435,971,1978,1282,1773,1805",10
869_D,650,"2006,1522,2229,1006,41,1560,1502,2159,1015,377",10
1780_B,2416,"761,2269,118,2275,745,2427,1340,1543,275,2426",10
1414_B,294,"2104,570,270,912,1283,1370,515,527,423,2394",10
208_A,2320,"1028,901,2238,276,1934,330,2278,1972,561,2100",10
569_B,236,"48,1434,2266,1997,356,793,1707,2300,899,640",10
892_B,1858,"1054,997,234,2203,1881,1773,1978,1634,673,831",10
553_D,1128,"1523,120,1130,561,2173,2278,744,2387,1008,1152",10
898_A,2119,"1471,511,795,1082,1231,941,1282,947,1805,1135",10
781_A,1399,"1687,1007,2355,576,1877,226,561,926,1999,1219",10
981_B,988,"1447,364,1756,1204,619,145,2191,1965,1341,1622",10
491_B,733,"2066,744,1008,609,1261,760,1549,579,1807,1374",10
258_A,2051,"488,1679,638,2417,1670,1066,1634,561,2278,1814",10
93_D,492,"224,460,1826,1691,510,2425,1697,265,1755,688",10
49_A,1322,"2281,1179,2278,1219,561,1773,1972,1978,299,1729",10
1796_A,1069,"1192,1321,154,2495,410,2365,1707,646,793,635",10
363_C,1226,"1011,488,858,536,1219,2221,561,1834,519,2586",10
870_B,142,"1055,104,1198,1411,1716,561,1821,1044,484,713",10
9_A,1889,"1312,1234,2380,2497,362,594,47,141,642,1475",10
1557_B,898,"772,1810,422,2443,2155,642,282,283,1949,2014",10
1608_C,2054,"2101,2469,2049,2520,1602,1282,1135,1435,1805,1978",10
1274_A,2155,"287,797,2026,772,283,1541,1949,2465,282,1584",10
425_A,1358,"1825,606,1548,72,848,2363,2078,1057,749,50",10
423_B,1852,"1360,217,78,1008,1717,975,1130,2278,1134,1773",10
1432_D,1361,"2321,1805,2530,481,1138,568,1634,1751,2408,1894",10
1453_C,2427,"2275,761,745,275,2416,2426,1340,1488,1543,949",10
926_D,2215,"710,2340,331,519,498,1610,1554,1693,1219,541",10
1547_C,452,"775,1443,593,519,2586,561,91,346,1834,661",10
461_C,164,"2548,1508,1794,965,111,2257,2367,913,1511,1025",10
1_B,143,"2142,832,403,891,167,1540,2398,1593,80,1469",10
1360_C,1429,"848,2520,2147,1549,2021,120,1206,2034,50,579",10
47_A,1403,"2271,2431,1383,1845,1181,1024,1057,50,2154,1128",10
1128_D,2374,"1257,2229,1542,2049,1760,388,2469,1587,2109,561",10
780_D,106,"551,1719,1752,1348,85,2493,2394,1370,1851,2432",10
1119_A,549,"1547,915,1167,1422,666,1491,1183,2050,2507,1725",10
96_A,1138,"1795,2319,691,245,1017,1219,1266,1254,2278,1729",10
1490_B,1471,"1530,134,1029,1586,1102,2318,1219,582,1567,2492",10
1118_B,912,"293,2312,2575,1321,1382,1117,1318,2283,1281,2194",10
250_D,1460,"380,409,2553,2235,1402,1876,2390,1529,739,663",10
802_B,78,"1566,1976,609,1374,1852,1924,1219,1130,1017,1729",10
78_C,1835,"2397,272,669,867,2105,2388,2197,686,459,1252",10
1854_A,790,"1802,653,991,509,989,2507,1037,600,2492,489",10
206_A,2417,"1679,131,1680,1610,1554,1219,561,1318,1693,2215",10
1623_D,1982,"1215,2303,251,673,1029,2443,2508,1586,582,2318",10
1697_B,81,"1751,2317,1198,672,1631,2376,713,936,849,561",10
409_A,1321,"1707,699,235,2156,1505,2365,725,356,793,635",10
1462_A,414,"1881,1032,146,960,1030,2175,657,484,1012,2541",10
1380_C,83,"1917,1513,701,182,630,1389,591,972,2113,287",10
1704_A,1367,"1340,977,2302,1139,1612,156,379,561,212,1771",10
279_C,1188,"2251,921,1290,1250,1703,2535,2521,640,776,5",10
1537_B,2237,"175,855,2185,1981,2375,2323,2552,561,2278,1518",10
630_A,808,"653,1333,159,1292,2072,1678,1252,1926,686,1325",10
1432_C,2321,"1361,634,2395,1244,1138,568,1634,1894,1751,2408",10
368_A,734,"524,1664,1032,2541,1881,1012,2136,484,2248,855",10
1546_B,154,"235,2218,1069,793,356,1970,1851,1194,2486,1176",10
542_D,661,"2209,1834,68,2519,759,196,196,1219,519,536",10
228_C,1726,"1656,1425,1419,1868,1602,1488,745,1543,275,1340",10
486_C,2481,"2002,394,2350,1708,1730,2278,1576,579,2187,1972",10
580_B,1534,"1066,1663,2441,2175,488,1811,1634,561,2278,2173",10
1069_C,2048,"1453,1887,234,102,220,2389,2270,2285,656,1026",10
260_D,2472,"1720,1354,2284,672,2126,1115,81,713,1631,2317",10
1480_D,2123,"619,1398,854,339,424,2278,561,1972,1576,2187",10
1322_B,2331,"1445,468,1594,2351,924,1203,248,1879,1770,1362",10
494_D,631,"2192,1310,1623,504,2457,503,1932,377,1128,650",10
146_D,1523,"1637,606,659,1128,1715,2073,1057,2278,2154,50",10
97_A,532,"2365,625,2454,448,1897,114,1997,1707,280,1791",10
1246_B,2301,"1144,1003,1768,1944,2316,2113,642,287,1285,1139",10
1621_A,1389,"2336,977,182,1425,1707,280,434,2106,51,1588",10
1311_A,1054,"1963,1858,1941,1672,15,2306,315,987,2488,1773",10
401_A,1430,"1025,1943,1288,478,421,1842,444,2564,262,1532",10
1141_A,318,"1759,122,847,1955,1756,1270,1396,2368,2191,292",10
908_C,1776,"244,1691,1291,337,57,391,212,2060,384,1464",10
1070_D,2185,"1245,1937,971,2109,1282,2469,1805,1978,1135,941",10
46_A,31,"1761,1839,1977,1538,1219,68,536,2100,561,1237",10
1234_B,2572,"2026,1633,801,411,92,1056,2334,2267,141,2106",10
362_B,130,"1417,1896,1499,2491,1324,1214,2500,1849,1390,401",10
114_B,974,"2131,2256,34,1558,1800,2225,1153,74,373,315",10
266_D,1976,"1807,1621,78,609,1431,493,1549,825,1008,1479",10
1865_A,1500,"1258,2442,566,195,839,1382,293,1117,1498,1318",10
1763_A,2318,"11,417,2095,1029,2443,1102,1586,2508,582,1567",10
322_A,189,"1035,2187,2055,1898,2305,151,2350,2278,579,1634",10
1682_B,581,"348,2485,767,1013,299,1179,2507,1773,2278,161",10
801_D,227,"536,1125,511,1364,2470,1560,1457,2024,2297,2343",10
280_A,1917,"1480,83,1513,1368,1389,977,2357,561,1219,182",10
102_B,1953,"398,154,235,570,743,71,1527,2283,935,535",10
1085_D,447,"2000,1070,2542,2346,699,2278,561,1576,153,1972",10
713_D,1329,"946,603,924,2543,2351,1203,468,1445,1879,2331",10
362_A,1417,"130,1266,80,267,1896,1324,2500,1849,1390,401",10
532_D,2464,"194,1836,268,1543,2106,1393,1370,620,515,561",10
254_C,1623,"491,1507,631,377,2457,1392,392,1998,2552,390",10
85_B,2376,"1240,2475,2513,849,936,108,81,1821,672,1631",10
1047_B,2127,"2500,1849,1099,2491,1704,1704,7,1386,439,1896",10
1779_A,450,"2007,870,207,43,789,1608,338,1959,1837,1370",10
562_A,2433,"2112,491,2168,300,2371,50,1219,2278,312,499",10
1067_B,2094,"1757,1616,2367,1575,1409,2279,2364,1794,1132,111",10
565_C,823,"1437,623,2463,909,1444,1921,561,1219,857,2278",10
132_C,811,"1803,974,1400,1660,1017,1219,2278,1972,561,2100",10
551_A,1703,"2535,5,1290,599,872,864,640,921,2251,1707",10
684_B,539,"2203,1938,90,1708,2044,587,1378,1978,831,2278",10
151_A,108,"692,1115,1569,558,1411,672,713,1631,1716,52",10
1670_A,1442,"2231,559,1545,206,192,2025,2241,2072,1252,648",10
404_C,1198,"1164,81,104,290,2228,976,2475,1821,2513,2139",10
124_C,1435,"1282,1937,2019,2217,670,815,1978,1135,1773,1805",10
54_C,2190,"659,1452,2171,1820,302,2238,1057,856,50,2278",10
1856_C,1540,"606,633,79,2359,509,835,2507,2221,1311,1219",10
677_A,1357,"1668,1706,1780,1446,2560,835,982,304,1815,759",10
126_D,1148,"1527,1956,649,743,2204,2072,1565,686,584,1802",10
342_D,1440,"599,2459,2266,1997,1344,1071,356,1942,1964,640",10
248_B,694,"332,1133,383,76,1436,156,1239,2502,1806,510",10
951_B,328,"2181,1516,1862,2326,1082,2306,561,987,2518,2278",10
91_A,265,"1735,167,3,1755,1971,1044,561,1729,156,2142",10
302_C,792,"1610,2098,1641,2143,143,2307,2398,1540,1593,59",10
951_C,328,"2181,1516,1862,2326,1082,2306,561,987,2518,1999",10
117_C,1646,"105,2356,1302,624,312,499,1015,372,1219,2100",10
249_A,1233,"930,2157,1420,2077,1274,1110,1219,1266,2291,94",10
622_A,2373,"2542,249,120,1206,565,1184,1549,916,2066,1374",10
42_D,630,"182,1461,585,1389,2037,1324,1214,1896,622,287",10
175_D,1009,"1940,465,2467,423,1927,2241,2493,85,2394,1851",10
712_C,520,"674,516,481,566,656,1026,2389,2270,2285,931",10
166_C,547,"2488,891,688,320,1421,633,172,79,2398,561",10
1141_B,1759,"318,2368,292,1973,1756,1270,1396,2191,679,145",10
715_B,340,"1130,170,676,347,1017,245,1219,2278,1266,561",10
1252_A,2408,"1408,941,2217,1805,488,2051,1634,1773,1978,1972",10
1338_A,2030,"1667,1305,1542,561,296,1119,1057,2212,2278,112",10
598_A,1965,"61,2039,1756,800,539,364,145,2191,2023,1033",10
194_B,377,"631,2457,1823,390,1623,836,836,491,392,1998",10
66_D,1514,"980,234,1887,997,1181,1024,1978,2278,1773,2552",10
142_B,1290,"1250,1188,921,2535,872,864,1703,2251,2521,5",10
736_B,926,"1877,1007,2355,226,1701,1851,1176,1970,2394,2189",10
772_D,2350,"1035,151,2187,1051,1628,189,2288,2278,579,1634",10
1036_D,554,"746,648,910,192,2025,996,2241,307,535,457",10
1554_B,474,"1863,273,1484,230,588,1520,1210,457,441,1183",10
1043_D,2030,"1667,1305,1542,655,1435,1660,1316,561,1119,2373",10
1014_B,520,"674,516,481,566,458,458,2270,2389,2285,1026",10
526_B,2303,"251,1982,1215,673,1029,2443,2508,1586,582,2318",10
1478_B,1488,"2269,918,263,11,561,1481,821,769,1942,2278",10
70_A,2023,"531,1596,1396,1184,990,2112,914,2191,1033,145",10
39_D,959,"1958,699,712,941,1722,1054,1398,1978,2278,1435",10
1427_C,674,"520,566,516,481,1134,1190,1999,1214,256,1971",10
25_B,509,"2359,119,1037,489,1540,2507,1585,552,989,835",10
63_C,1894,"1751,1847,2173,2203,1458,1543,755,1978,831,1378",10
93_C,460,"224,492,1826,1691,510,2425,1697,265,1755,688",10
1670_C,2231,"1442,559,206,1545,192,2025,2241,2072,648,1252",10
284_C,2546,"539,22,2565,1016,874,2327,1244,1078,1773,1978",10
229_B,834,"1055,2317,713,672,1720,1093,2376,2472,849,1821",10
1717_B,1206,"120,606,579,98,347,1219,1130,1729,1294,857",10
825_C,573,"1946,2247,2568,2292,131,1610,1693,1554,2215,541",10
1494_C,1453,"2048,2278,234,1972,1773,1978,1834,1692,519,561",10
765_B,2241,"2025,1783,2569,1176,374,1927,1959,1370,1851,2394",10
823_B,1288,"1025,1430,1943,810,1842,444,2564,1532,1224,2509",10
1857_D,461,"732,2198,2426,1306,1966,1225,2427,2457,377,1998",10
396_B,1233,"2157,1420,2077,2566,34,1219,1729,1266,94,2291",10
1821_C,1693,"1554,1610,331,266,1267,243,2215,1219,817,1950",10
633_A,132,"969,2539,1451,2577,2042,1729,1219,1388,1735,1134",10
963_A,1403,"2476,2431,1383,1845,1814,1634,561,2278,1729,1972",10
315_D,715,"172,1206,59,2170,546,633,2488,1566,749,1119",10
1023_B,2270,"2285,2389,940,77,2532,2306,458,575,315,656",10
726_C,743,"2204,2072,1712,1953,71,686,459,1565,584,1065",10
884_A,1980,"565,1280,317,1812,1463,2134,234,1549,2066,1807",10
608_B,89,"2228,976,469,2253,1240,1198,1388,713,2296,1410",10
71_B,1887,"378,1514,234,2172,1102,2443,2508,600,1586,1029",10
745_B,2389,"940,2270,2285,656,1026,931,458,575,77,1999",10
585_C,512,"94,2291,1439,1219,1729,1266,1728,200,930,1268",10
538_B,2415,"2302,502,2263,483,1527,545,304,686,584,398",10
585_B,512,"94,2291,1439,1219,1729,1266,1728,200,930,1268",10
1715_C,1609,"2447,1208,1840,115,1467,1792,127,1549,1773,1978",10
14_A,1775,"1529,1248,256,1417,1360,201,1394,857,1219,2278",10
1394_A,1837,"450,1959,207,1783,1370,515,1877,85,2241,764",10
276_D,42,"564,1286,1034,1023,1943,1430,2564,262,1842,1025",10
120_B,486,"1652,877,2514,1230,2342,686,1065,1183,1325,459",10
148_D,1424,"760,579,804,250,2579,1841,679,1057,749,1840",10
1256_B,2357,"1752,423,977,182,1607,2432,1370,1480,515,2174",10
862_B,337,"57,1691,244,2573,391,1776,2060,384,1219,1464",10
1858_A,1029,"582,179,156,1102,2318,1586,1939,1219,2060,1729",10
1466_B,1721,"2300,297,640,2251,651,280,864,2369,1703,2535",10
1130_C,100,"48,875,2362,1219,1729,1707,51,2106,793,356",10
1725_A,1183,"2050,865,719,1266,1219,1729,2291,94,68,200",10
186_A,1526,"1525,22,2144,2258,72,1244,1078,874,2402,45",10
754_A,1537,"141,166,978,1714,1704,2095,379,1012,1735,156",10
1221_C,2489,"1882,1427,2583,478,672,484,183,561,1881,1729",10
338_B,120,"1429,6,1206,862,606,2154,2458,579,50,1057",10
673_B,563,"1949,1541,2465,797,797,282,2014,283,1584,1397",10
1155_B,388,"1103,2107,2185,1135,2053,2109,2323,1384,781,671",10
1098_B,1593,"2078,363,59,2398,1540,2488,891,561,79,1576",10
1582_B,1980,"1280,2134,317,1812,1463,1909,234,1549,2066,579",10
26_B,2474,"1944,2316,1012,1686,814,2301,141,530,1543,1219",10
975_C,1820,"1223,1452,1799,2171,499,561,2278,1773,1015,888",10
98_C,337,"57,391,1691,244,2573,1776,2043,2060,384,1464",10
1334_A,2569,"2161,764,1783,2241,374,1927,2394,789,270,1851",10
1392_C,2331,"1445,468,1594,2351,924,1203,248,1879,1770,1362",10
734_B,2355,"1007,1399,1687,1877,926,561,2394,1851,1370,465",10
1424_C,1479,"2579,1841,825,1624,493,760,1424,2034,2484,1142",10
12_D,1588,"2156,434,872,2174,1505,236,1791,1707,280,2454",10
1330_B,375,"1823,2069,2152,1364,1992,1264,2368,377,2457,390",10
600_A,1417,"1266,80,267,1533,1219,1729,2291,512,94,1972",10
676_D,436,"954,267,1641,1644,2046,400,1680,536,68,1834",10
163_A,2142,"2068,2240,418,1904,1432,1871,1666,838,1755,265",10
1584_C,1152,"733,1749,1551,371,2134,1621,1621,2278,561,1576",10
1332_C,2117,"2266,1434,2362,2365,1707,356,793,725,1314,51",10
696_D,2124,"2021,353,1128,990,2012,2484,2034,1142,1209,1479",10
1650_D,1710,"914,1039,1270,1955,1601,2138,2023,2112,531,1396",10
776_A,1384,"1047,671,781,2053,1103,54,2049,2323,1587,561",10
221_D,691,"1677,1177,397,2319,1138,632,1059,365,2151,188",10
201_C,2113,"2511,1139,1304,2365,780,2500,1849,379,2060,1390",10
1024_C,2279,"1416,2085,2326,1592,673,1794,561,2100,1773,1972",10
186_D,22,"1525,1526,1016,2565,2546,1244,1078,874,2402,45",10
771_B,16,"766,788,747,2371,2420,330,561,2271,1219,2278",10
1593_D,1419,"680,1149,2102,1425,1707,434,280,1368,1588,182",10
916_C,2162,"2200,988,198,1402,1529,739,2390,663,2033,2412",10
223_D,2532,"77,2270,2518,256,1999,656,617,2306,458,2389",10
8_C,1514,"907,234,1887,997,29,848,749,1909,2278,774",10
135_D,2563,"1184,475,1237,1977,1759,1396,679,2278,804,2368",10
246_D,1410,"2446,2250,2296,2054,1473,713,271,672,1631,52",10
714_D,712,"1054,959,2584,278,1958,699,1978,2278,1435,1972",10
1497_D,981,"863,2178,804,1880,1771,156,212,379,1044,2425",10
282_A,2102,"2493,1917,1719,1419,235,85,2394,1041,2432,1851",10
285_D,256,"2530,1999,656,2586,1971,1049,835,2221,561,1729",10
946_B,85,"1348,1719,2493,570,551,1370,1041,2432,515,2174",10
1470_A,2470,"1364,1186,529,1992,227,1264,1560,1457,953,377",10
315_B,1206,"172,715,120,606,579,633,2488,1566,749,1119",10
814_A,671,"54,1047,1384,781,2053,2374,2049,2323,1587,561",10
1836_C,111,"965,741,1409,148,2309,164,2257,2367,1794,1511",10
77_C,1917,"925,83,1513,1368,708,2214,1389,432,2184,977",10
1561_B,1717,"1922,195,429,1924,1566,1219,1017,1729,1130,857",10
1431_A,729,"948,2445,902,2248,1012,484,2136,2541,478,1881",10
649_C,2051,"638,488,1679,2417,1976,1124,2278,579,301,1634",10
561_B,2380,"1312,362,1889,1234,2497,594,47,141,1475,1729",10
1487_B,1520,"441,1210,1167,865,1782,1183,996,457,1219,2100",10
1801_C,1937,"1435,34,1282,971,1639,1219,1682,1660,2278,561",10
603_C,2111,"1993,953,2501,932,2166,1560,1457,2024,2343,2297",10
337_A,1622,"67,1270,39,308,376,804,1396,2023,2278,531",10
1115_D,1694,"540,1494,807,1598,868,868,1735,1044,1388,2070",10
789_B,29,"2015,606,2234,217,1655,1048,1246,1566,1773,1549",10
931_D,759,"1091,835,1834,73,2209,68,2519,1311,2221,1219",10
1077_B,84,"1880,1660,763,807,900,561,1612,240,2373,2278",10
1260_D,39,"61,1341,67,1973,1965,145,1033,2023,1622,1756",10
6_C,847,"329,122,1822,658,1973,1965,1396,1759,804,2368",10
563_C,1971,"2586,2530,1361,256,1049,835,2221,561,1219,1729",10
1678_D,790,"509,1802,653,991,989,2507,1037,1585,489,600",10
86_C,29,"217,2015,606,2234,1655,202,1048,1909,1773,1566",10
42_B,1461,"182,630,1607,608,585,1324,1214,1389,2037,1896",10
1495_A,1690,"158,1695,709,602,82,1644,2046,1641,68,519",10
1063_A,1558,"34,974,1400,1036,1488,2443,2508,383,1772,1139",10
149_D,397,"2346,691,2319,1677,1349,2456,632,1059,365,188",10
